index,pollen_score,tagid,starttime,endtime,event
79264,8.893462282391439e-05,1230,2017-06-21 12:32:09.750,2017-06-21 12:32:10.250,NV
79274,0.0002600061924254,1230,2017-06-21 12:32:11.300,2017-06-21 12:32:11.950,NV
79286,0.0020075521570737,1230,2017-06-21 12:32:14.800,2017-06-21 12:32:17.600,entering
79345,0.0008055018917407,1230,2017-06-21 12:32:30.150,2017-06-21 12:32:35.550,leaving
79380,0.0001012705886388,1230,2017-06-21 12:32:39.600,2017-06-21 12:32:49.400,entering
79412,1.474456666696218e-07,1230,2017-06-21 12:32:49.650,2017-06-21 12:32:49.850,entering
79413,0.0193676905952567,1230,2017-06-21 12:32:50.100,2017-06-21 12:32:51.550,NV
79442,7.972891215081428e-07,1230,2017-06-21 12:32:59.150,2017-06-21 12:33:08.750,entering
79465,0.0001058932887088,1230,2017-06-21 12:33:09.150,2017-06-21 12:33:18.750,entering
79505,5.517553379978364e-06,1230,2017-06-21 12:33:20.250,2017-06-21 12:33:22.450,NV
79519,0.0015004235810779,1230,2017-06-21 12:33:26.950,2017-06-21 12:33:42.200,NV
79586,0.0005242703605169,1230,2017-06-21 12:33:51.300,2017-06-21 12:34:01.200,entering
79636,0.0002177895818249,1230,2017-06-21 12:34:10.200,2017-06-21 12:34:10.450,NV
79638,0.0005499248260866,1230,2017-06-21 12:34:10.800,2017-06-21 12:34:12.500,leaving
79643,0.0007882002755671,1230,2017-06-21 12:34:12.550,2017-06-21 12:34:13.450,NV
79671,0.0001426057785534,1230,2017-06-21 12:34:20.450,2017-06-21 12:34:37.400,NV
79707,0.0004588841167226,1230,2017-06-21 12:34:37.500,2017-06-21 12:34:39.600,NV
79710,8.720932282368376e-06,1230,2017-06-21 12:34:41.100,2017-06-21 12:34:42.450,NV
79720,5.783780309213354e-05,1230,2017-06-21 12:34:42.500,2017-06-21 12:34:46.250,NV
79745,6.259983676079257e-05,1230,2017-06-21 12:34:53.500,2017-06-21 12:34:57.500,NV
79770,5.802972060607418e-06,1230,2017-06-21 12:34:57.800,2017-06-21 12:34:58.350,NV
79771,0.000519492797234,1230,2017-06-21 12:34:58.800,2017-06-21 12:34:59.200,NV
79777,6.363025622078805e-05,1230,2017-06-21 12:35:00.600,2017-06-21 12:35:04.150,NV
79791,0.0001416698759505,1230,2017-06-21 12:35:04.400,2017-06-21 12:35:05.350,NV
79795,0.0001377349710555,1230,2017-06-21 12:35:05.600,2017-06-21 12:35:06.950,NV
79800,0.0002189707480498,1230,2017-06-21 12:35:07.250,2017-06-21 12:35:09.200,NV
79817,7.549245554609267e-08,1230,2017-06-21 12:35:10.400,2017-06-21 12:35:10.500,leaving
79821,0.000214225417408,1230,2017-06-21 12:35:10.800,2017-06-21 12:35:12.250,NV
79860,1.3087992851213394e-05,1230,2017-06-21 12:35:21.350,2017-06-21 12:35:23.350,NV
79870,3.546391453157799e-06,1230,2017-06-21 12:35:23.600,2017-06-21 12:35:24.700,NV
79875,0.0070622727850319,1230,2017-06-21 12:35:25.350,2017-06-21 12:35:32.350,NV
80000,0.0003564816363617,1230,2017-06-21 12:36:10.950,2017-06-21 12:36:15.750,NV
80033,2.112152687708625e-05,1230,2017-06-21 12:36:15.800,2017-06-21 12:36:22.600,NV
80079,2.034193850166265e-05,1230,2017-06-21 12:36:23.200,2017-06-21 12:36:26.450,NV
80539,0.000906140750802,1230,2017-06-21 12:38:57.800,2017-06-21 12:39:00.150,entering
80553,2.5581620726227293e-06,1230,2017-06-21 12:39:01.000,2017-06-21 12:39:04.200,leaving
80576,0.0054515314693239,1230,2017-06-21 12:39:08.100,2017-06-21 12:39:13.200,entering
80587,0.0015597523958934,1230,2017-06-21 12:39:13.500,2017-06-21 12:39:14.350,NV
80598,0.0173318054582666,1230,2017-06-21 12:39:18.600,2017-06-21 12:39:20.100,NV
80602,0.0001284501354536,1230,2017-06-21 12:39:21.100,2017-06-21 12:39:21.850,NV
80604,0.0002354081178164,1230,2017-06-21 12:39:22.450,2017-06-21 12:39:22.950,leaving
80606,0.0021624082871346,1230,2017-06-21 12:39:23.000,2017-06-21 12:39:23.350,NV
80607,1.45081899743604e-05,1230,2017-06-21 12:39:23.600,2017-06-21 12:39:24.900,NV
80616,0.0017128371176923,1230,2017-06-21 12:39:27.700,2017-06-21 12:39:33.250,entering
80627,0.0122856874757024,1230,2017-06-21 12:39:34.050,2017-06-21 12:39:35.750,leaving
80647,0.0005886733625506,1230,2017-06-21 12:39:38.650,2017-06-21 12:39:40.500,NV
80651,3.068440037474334e-06,1230,2017-06-21 12:39:40.650,2017-06-21 12:39:41.100,entering
80660,0.0001404870435406,1230,2017-06-21 12:39:41.800,2017-06-21 12:39:42.350,entering
80661,1.1174925284388827e-05,1230,2017-06-21 12:39:42.400,2017-06-21 12:39:42.650,entering
80662,0.0106582953015959,1230,2017-06-21 12:39:42.750,2017-06-21 12:39:42.900,entering
80672,0.0045798079774879,1230,2017-06-21 12:39:47.950,2017-06-21 12:39:54.150,NV
80691,1.0373025401596199e-09,1230,2017-06-21 12:39:54.250,2017-06-21 12:39:54.350,entering
80692,3.816351964047726e-05,1230,2017-06-21 12:39:54.550,2017-06-21 12:39:54.800,NV
80695,0.0001148520436371,1230,2017-06-21 12:39:58.850,2017-06-21 12:40:00.650,NV
80710,0.0009279441830975,1230,2017-06-21 12:40:06.900,2017-06-21 12:40:11.200,entering
80722,1.4956792921458718e-06,1230,2017-06-21 12:40:11.700,2017-06-21 12:40:11.950,entering
80726,3.351728281808606e-05,1230,2017-06-21 12:40:13.400,2017-06-21 12:40:14.350,entering
80750,7.461181906251678e-06,1230,2017-06-21 12:40:18.850,2017-06-21 12:40:23.000,NV
80770,1.5979631265722257e-06,1230,2017-06-21 12:40:27.350,2017-06-21 12:40:29.800,NV
80796,0.0002560816597531,1230,2017-06-21 12:40:39.600,2017-06-21 12:40:48.050,NV
80843,0.0092415639379208,1230,2017-06-21 12:41:00.050,2017-06-21 12:41:00.750,entering
80848,3.3587288346058152e-06,1230,2017-06-21 12:41:01.350,2017-06-21 12:41:03.400,entering
80863,0.0001130024720037,1230,2017-06-21 12:41:04.100,2017-06-21 12:41:04.550,NV
80899,0.008907427402065,1230,2017-06-21 12:41:17.050,2017-06-21 12:41:20.850,entering
124726,0.007883428679728,1230,2017-06-21 15:07:46.200,2017-06-21 15:07:48.350,leaving
124943,0.0003524860777536,1230,2017-06-21 15:08:24.300,2017-06-21 15:08:31.600,NV
125003,9.568224694747414e-06,1230,2017-06-21 15:08:33.450,2017-06-21 15:08:34.850,NV
125013,9.553918691989517e-05,1230,2017-06-21 15:08:35.250,2017-06-21 15:08:36.650,NV
125088,0.0004850440906559,1230,2017-06-21 15:08:48.900,2017-06-21 15:08:49.950,NV
125101,7.969029484497347e-06,1230,2017-06-21 15:08:50.300,2017-06-21 15:09:18.250,entering
125274,1.0109501926226571e-08,1230,2017-06-21 15:09:18.850,2017-06-21 15:09:19.950,entering
125285,0.0157310963734931,1230,2017-06-21 15:09:20.550,2017-06-21 15:09:22.150,entering
125460,3.081284012296237e-05,1230,2017-06-21 15:09:47.550,2017-06-21 15:09:47.600,entering
125461,0.0573152972666565,1230,2017-06-21 15:09:47.900,2017-06-21 15:09:50.950,entering
125477,4.257734749634209e-05,1230,2017-06-21 15:09:52.500,2017-06-21 15:09:53.850,entering
125483,0.0127877114377364,1230,2017-06-21 15:09:54.300,2017-06-21 15:09:57.100,entering
125511,0.0027064479543071,1230,2017-06-21 15:10:01.500,2017-06-21 15:10:03.750,entering
125811,1.6220815180438526e-05,1230,2017-06-21 15:10:45.850,2017-06-21 15:10:48.350,NV
126712,0.0153054643283052,1230,2017-06-21 15:13:37.100,2017-06-21 15:13:44.850,entering
186190,0.0006888432549729,1230,2017-06-21 17:08:01.850,2017-06-21 17:08:02.500,entering
234236,0.0002495890775437,1230,2017-06-22 08:46:13.050,2017-06-22 08:46:13.800,entering
256538,0.0001112229398026,1230,2017-06-22 09:33:01.350,2017-06-22 09:33:01.700,entering
261924,0.0087054327465523,1230,2017-06-22 09:54:23.850,2017-06-22 09:54:24.100,leaving
265043,6.449900662450076e-07,1230,2017-06-22 10:07:28.850,2017-06-22 10:07:29.000,entering
358081,0.0016771283891409,1230,2017-06-22 15:41:19.950,2017-06-22 15:41:20.950,leaving
359541,0.0262291828732802,1230,2017-06-22 15:44:43.150,2017-06-22 15:44:44.100,entering
421021,0.0031786328871824,1230,2017-06-22 17:39:00.450,2017-06-22 17:39:00.800,entering
421894,0.0031453475783832,1230,2017-06-22 17:41:15.150,2017-06-22 17:41:16.200,leaving
438085,0.0175828700736053,1230,2017-06-23 08:40:58.900,2017-06-23 08:41:02.200,leaving
472141,0.0011163312661135,1230,2017-06-23 10:03:49.250,2017-06-23 10:03:50.000,entering
483963,0.0070652004736417,1230,2017-06-23 10:39:04.500,2017-06-23 10:39:05.200,leaving
483966,0.0020205686586771,1230,2017-06-23 10:39:05.250,2017-06-23 10:39:08.300,leaving
484041,0.0004395869429248,1230,2017-06-23 10:39:19.550,2017-06-23 10:40:17.850,entering
484490,0.0021737657664768,1230,2017-06-23 10:40:42.500,2017-06-23 10:40:45.650,leaving
484519,0.0083066318331139,1230,2017-06-23 10:40:48.800,2017-06-23 10:41:19.800,NV
484700,0.0005535831047704,1230,2017-06-23 10:41:33.350,2017-06-23 10:41:33.900,NV
484704,0.0131336248229136,1230,2017-06-23 10:41:34.150,2017-06-23 10:41:34.650,NV
484709,0.0001037500198134,1230,2017-06-23 10:41:34.800,2017-06-23 10:41:35.100,NV
484714,0.0033743508610691,1230,2017-06-23 10:41:35.150,2017-06-23 10:42:06.350,entering
484837,3.32257869468857e-07,1230,2017-06-23 10:42:07.050,2017-06-23 10:42:07.650,NV
484849,0.0039699104862299,1230,2017-06-23 10:42:08.750,2017-06-23 10:42:17.150,leaving
484877,0.0650358752419878,1230,2017-06-23 10:42:17.150,2017-06-23 10:42:18.600,leaving
484878,0.0023827156611709,1230,2017-06-23 10:42:18.650,2017-06-23 10:42:19.600,leaving
484916,2.228753353761356e-05,1230,2017-06-23 10:42:29.250,2017-06-23 10:42:41.400,NV
485004,0.0018524085157632,1230,2017-06-23 10:42:41.650,2017-06-23 10:43:21.800,entering
485177,0.000287947661977,1230,2017-06-23 10:43:21.650,2017-06-23 10:43:40.900,entering
485278,0.0002548709213788,1230,2017-06-23 10:43:41.050,2017-06-23 10:43:46.800,entering
485312,0.0003170179614292,1230,2017-06-23 10:43:47.050,2017-06-23 10:43:47.850,entering
485334,7.160346900608944e-07,1230,2017-06-23 10:43:51.300,2017-06-23 10:43:52.600,NV
485550,0.004331464240082,1230,2017-06-23 10:44:43.450,2017-06-23 10:44:48.050,entering
485587,0.0101026843721017,1230,2017-06-23 10:44:48.300,2017-06-23 10:44:48.800,entering
485596,0.0162325467480796,1230,2017-06-23 10:44:49.050,2017-06-23 10:44:52.550,entering
485634,5.875230656682158e-05,1230,2017-06-23 10:44:53.300,2017-06-23 10:44:54.350,entering
485640,4.381853336069257e-09,1230,2017-06-23 10:44:54.600,2017-06-23 10:44:54.750,entering
485679,0.0045952730046785,1230,2017-06-23 10:44:59.750,2017-06-23 10:45:14.250,entering
485777,4.757038838735797e-06,1230,2017-06-23 10:45:14.100,2017-06-23 10:45:26.000,entering
485794,2.0406064425021464e-10,1230,2017-06-23 10:45:17.700,2017-06-23 10:45:17.900,entering
485841,3.513800327009653e-07,1230,2017-06-23 10:45:25.950,2017-06-23 10:45:26.400,entering
485847,2.8797646790555986e-07,1230,2017-06-23 10:45:26.750,2017-06-23 10:45:27.850,entering
485856,4.144219255525644e-05,1230,2017-06-23 10:45:27.850,2017-06-23 10:45:31.050,entering
485883,0.0065071812008616,1230,2017-06-23 10:45:31.550,2017-06-23 10:45:46.750,entering
485959,6.594847353399065e-11,1230,2017-06-23 10:45:47.150,2017-06-23 10:45:47.250,entering
485961,2.176174086341209e-09,1230,2017-06-23 10:45:47.650,2017-06-23 10:45:47.850,entering
485965,8.580936360714386e-07,1230,2017-06-23 10:45:48.450,2017-06-23 10:45:49.200,NV
485968,8.911546824411484e-06,1230,2017-06-23 10:45:49.050,2017-06-23 10:45:49.350,NV
485974,8.787092737466694e-10,1230,2017-06-23 10:45:49.700,2017-06-23 10:45:49.850,leaving
486011,0.0038695287525097,1230,2017-06-23 10:45:56.050,2017-06-23 10:46:13.500,entering
486113,0.0002570867857893,1230,2017-06-23 10:46:13.750,2017-06-23 10:46:15.050,NV
486121,0.0006679859657573,1230,2017-06-23 10:46:15.250,2017-06-23 10:46:25.700,NV
486193,0.0510410503378868,1230,2017-06-23 10:46:26.250,2017-06-23 10:46:29.350,NV
486217,0.0015487952365076,1230,2017-06-23 10:46:31.050,2017-06-23 10:46:39.750,leaving
486253,7.119693568197686e-05,1230,2017-06-23 10:46:39.500,2017-06-23 10:46:46.400,NV
486278,0.0024188514268005,1230,2017-06-23 10:46:47.150,2017-06-23 10:47:06.150,entering
523418,0.0017029618238238,1230,2017-06-23 13:20:52.100,2017-06-23 13:20:58.250,leaving
523439,0.0049714445914204,1230,2017-06-23 13:20:57.450,2017-06-23 13:21:05.900,leaving
523452,3.511904187886272e-06,1230,2017-06-23 13:21:06.200,2017-06-23 13:21:07.350,leaving
523506,0.0177514735416329,1230,2017-06-23 13:21:17.600,2017-06-23 13:21:21.400,NV
523521,4.242137282888995e-06,1230,2017-06-23 13:21:21.700,2017-06-23 13:21:24.800,NV
523566,4.1618000068410765e-06,1230,2017-06-23 13:21:37.900,2017-06-23 13:21:37.950,entering
523567,2.687512099845806e-06,1230,2017-06-23 13:21:38.350,2017-06-23 13:21:38.600,NV
523568,0.0002743005368426,1230,2017-06-23 13:21:38.650,2017-06-23 13:22:04.250,entering
523677,0.0011665092946941,1230,2017-06-23 13:22:04.150,2017-06-23 13:23:05.550,entering
523997,0.0031006788751299,1230,2017-06-23 13:23:17.050,2017-06-23 13:23:18.950,leaving
524275,9.617222294796528e-05,1230,2017-06-23 13:24:26.650,2017-06-23 13:24:49.100,leaving
524350,0.0001993773207567,1230,2017-06-23 13:24:49.550,2017-06-23 13:24:52.700,leaving
524368,5.498833561398347e-05,1230,2017-06-23 13:24:54.500,2017-06-23 13:24:59.600,leaving
524386,0.0035936094668657,1230,2017-06-23 13:25:00.200,2017-06-23 13:25:01.350,NV
524395,0.0001094902093493,1230,2017-06-23 13:25:01.500,2017-06-23 13:25:02.250,NV
524404,0.0025150334774204,1230,2017-06-23 13:25:02.500,2017-06-23 13:25:04.050,leaving
524414,0.001767643664232,1230,2017-06-23 13:25:07.250,2017-06-23 13:25:56.200,entering
524610,8.520924815033924e-06,1230,2017-06-23 13:25:56.450,2017-06-23 13:25:57.200,entering
524616,5.920668664525571e-06,1230,2017-06-23 13:25:57.250,2017-06-23 13:26:00.700,NV
524634,1.8804252113528948e-05,1230,2017-06-23 13:26:01.300,2017-06-23 13:26:03.050,NV
524649,0.000391052710239,1230,2017-06-23 13:26:03.850,2017-06-23 13:26:07.050,NV
524683,2.7338115781123265e-08,1230,2017-06-23 13:26:07.350,2017-06-23 13:26:07.800,entering
524688,0.0024390920943717,1230,2017-06-23 13:26:08.800,2017-06-23 13:26:13.850,entering
524727,4.006891606705976e-12,1230,2017-06-23 13:26:14.350,2017-06-23 13:26:14.400,entering
524736,0.0205227145537935,1230,2017-06-23 13:26:15.550,2017-06-23 13:26:25.600,entering
524765,7.197123012867692e-06,1230,2017-06-23 13:26:25.800,2017-06-23 13:26:27.600,NV
524773,0.0111454525590452,1230,2017-06-23 13:26:28.050,2017-06-23 13:26:29.800,NV
524778,5.809844959972133e-08,1230,2017-06-23 13:26:30.100,2017-06-23 13:26:30.700,NV
524789,0.0004343309043193,1230,2017-06-23 13:26:31.500,2017-06-23 13:26:36.850,entering
525650,0.0036615485949886,1230,2017-06-23 13:30:23.450,2017-06-23 13:30:29.200,leaving
525676,0.0042025411978318,1230,2017-06-23 13:30:29.350,2017-06-23 13:30:41.050,leaving
525776,0.000404437455383,1230,2017-06-23 13:30:51.800,2017-06-23 13:30:58.300,leaving
525799,0.0003249543239202,1230,2017-06-23 13:30:58.650,2017-06-23 13:30:59.650,NV
525802,0.0262721658718987,1230,2017-06-23 13:31:00.000,2017-06-23 13:31:01.200,NV
525814,0.0461436441709671,1230,2017-06-23 13:31:05.350,2017-06-23 13:31:06.550,NV
525821,0.0002457830959308,1230,2017-06-23 13:31:06.900,2017-06-23 13:31:38.500,entering
525952,9.158668194212774e-09,1230,2017-06-23 13:31:39.550,2017-06-23 13:31:39.650,entering
525955,1.4791486118517374e-05,1230,2017-06-23 13:31:40.100,2017-06-23 13:31:42.800,entering
525981,3.249482345305902e-05,1230,2017-06-23 13:31:50.000,2017-06-23 13:31:50.100,entering
525985,0.0127579114392103,1230,2017-06-23 13:31:50.750,2017-06-23 13:31:51.100,NV
525988,2.3725130058859845e-05,1230,2017-06-23 13:31:51.500,2017-06-23 13:31:57.000,NV
526007,0.1168818819824082,1230,2017-06-23 13:31:59.700,2017-06-23 13:32:00.050,NV
526013,1.859819243055228e-12,1230,2017-06-23 13:32:00.950,2017-06-23 13:32:01.150,entering
526015,1.643264609185735e-05,1230,2017-06-23 13:32:01.450,2017-06-23 13:32:01.700,NV
526022,5.938827598685135e-05,1230,2017-06-23 13:32:02.250,2017-06-23 13:32:04.000,NV
526028,2.303279490549845e-06,1230,2017-06-23 13:32:04.250,2017-06-23 13:32:06.050,NV
526036,0.0007575830505519,1230,2017-06-23 13:32:06.350,2017-06-23 13:32:13.450,NV
526060,2.6944895776821227e-05,1230,2017-06-23 13:32:13.700,2017-06-23 13:32:14.850,NV
526066,0.0013260613473345,1230,2017-06-23 13:32:15.500,2017-06-23 13:33:12.950,entering
526308,0.0160511393737344,1230,2017-06-23 13:33:22.850,2017-06-23 13:33:25.550,NV
526329,0.0037961081363417,1230,2017-06-23 13:33:25.750,2017-06-23 13:33:39.250,leaving
526391,6.026986202921101e-06,1230,2017-06-23 13:33:39.500,2017-06-23 13:33:41.950,NV
526416,1.3310082156119076e-05,1230,2017-06-23 13:33:42.650,2017-06-23 13:33:46.350,NV
526433,5.472458409002049e-06,1230,2017-06-23 13:33:46.400,2017-06-23 13:33:47.400,leaving
526435,0.0001079054855267,1230,2017-06-23 13:33:47.400,2017-06-23 13:33:47.600,leaving
526441,8.49400209982693e-05,1230,2017-06-23 13:33:48.250,2017-06-23 13:33:49.800,NV
526447,0.0001356788936489,1230,2017-06-23 13:33:50.050,2017-06-23 13:33:51.550,NV
526540,0.0086601292458896,1230,2017-06-23 13:34:14.450,2017-06-23 13:34:20.150,entering
526564,7.451287423146576e-09,1230,2017-06-23 13:34:20.800,2017-06-23 13:34:26.350,entering
526595,4.368615692268818e-06,1230,2017-06-23 13:34:26.300,2017-06-23 13:34:48.800,entering
526725,0.0019001230778004,1230,2017-06-23 13:34:48.700,2017-06-23 13:35:19.950,NV
526945,0.0051768709112705,1230,2017-06-23 13:35:32.700,2017-06-23 13:35:34.450,leaving
527126,2.176258908687017e-06,1230,2017-06-23 13:36:24.100,2017-06-23 13:36:30.250,NV
527156,0.0003657950050507,1230,2017-06-23 13:36:30.750,2017-06-23 13:36:34.850,entering
527179,0.0030500104301417,1230,2017-06-23 13:36:34.900,2017-06-23 13:36:35.350,entering
527192,5.488724890825252e-07,1230,2017-06-23 13:36:37.850,2017-06-23 13:36:53.950,entering
527246,1.9775802178561525e-05,1230,2017-06-23 13:36:53.800,2017-06-23 13:36:56.650,entering
527254,0.0047736938299701,1230,2017-06-23 13:36:56.650,2017-06-23 13:37:02.850,entering
527273,0.0058886363580182,1230,2017-06-23 13:37:03.150,2017-06-23 13:37:10.600,entering
527307,2.9160162702823045e-05,1230,2017-06-23 13:37:11.150,2017-06-23 13:37:16.900,entering
527353,3.176089220183892e-13,1230,2017-06-23 13:37:16.900,2017-06-23 13:37:16.950,entering
527357,6.160379500458858e-05,1230,2017-06-23 13:37:17.350,2017-06-23 13:37:18.500,entering
527360,7.079731272766196e-06,1230,2017-06-23 13:37:18.400,2017-06-23 13:37:19.550,entering
527414,0.0334905998413473,1230,2017-06-23 13:37:32.150,2017-06-23 13:37:33.450,NV
527423,0.0012240133102045,1230,2017-06-23 13:37:34.000,2017-06-23 13:37:38.550,leaving
527461,1.6053428120712069e-06,1230,2017-06-23 13:37:41.200,2017-06-23 13:37:59.100,entering
527511,0.0002416123609119,1230,2017-06-23 13:37:59.450,2017-06-23 13:38:23.850,entering
527622,8.549930589447707e-08,1230,2017-06-23 13:38:24.250,2017-06-23 13:38:25.800,NV
527636,0.008333242281477,1230,2017-06-23 13:38:26.100,2017-06-23 13:38:27.850,NV
527657,0.0085054367708618,1230,2017-06-23 13:38:31.250,2017-06-23 13:38:35.250,leaving
527676,0.0125681636385051,1230,2017-06-23 13:38:35.900,2017-06-23 13:38:39.800,leaving
527696,7.52601086109695e-05,1230,2017-06-23 13:38:40.400,2017-06-23 13:38:41.250,leaving
527702,0.0071207725184703,1230,2017-06-23 13:38:41.450,2017-06-23 13:38:55.650,leaving
527758,0.0259761490498094,1230,2017-06-23 13:38:56.150,2017-06-23 13:38:57.700,leaving
527924,0.0005913272742253,1230,2017-06-23 13:39:40.700,2017-06-23 13:39:43.050,entering
527956,1.6133150992914124e-08,1230,2017-06-23 13:39:45.550,2017-06-23 13:39:45.750,leaving
527963,0.0003745338712926,1230,2017-06-23 13:39:46.050,2017-06-23 13:39:57.650,leaving
528044,0.0008803584450956,1230,2017-06-23 13:40:07.900,2017-06-23 13:40:20.750,NV
528224,0.0002556805154275,1230,2017-06-23 13:40:42.250,2017-06-23 13:41:13.350,NV
528275,5.809277212921737e-13,1230,2017-06-23 13:41:00.100,2017-06-23 13:41:00.150,entering
530238,1.2448908604127151e-06,1230,2017-06-23 13:48:26.350,2017-06-23 13:48:38.100,NV
530296,0.0226139019770774,1230,2017-06-23 13:48:38.550,2017-06-23 13:48:40.400,entering
530307,0.008379814097123,1230,2017-06-23 13:48:40.900,2017-06-23 13:48:56.300,entering
530365,0.0320961834732221,1230,2017-06-23 13:48:56.450,2017-06-23 13:49:18.250,NV
530497,0.0004444620637478,1230,2017-06-23 13:49:20.700,2017-06-23 13:49:22.050,leaving
530533,1.3469794516719535e-05,1230,2017-06-23 13:49:27.500,2017-06-23 13:49:57.650,entering
530678,0.0100045905801404,1230,2017-06-23 13:49:58.300,2017-06-23 13:50:07.950,entering
530725,0.0024071705805988,1230,2017-06-23 13:50:11.350,2017-06-23 13:50:15.050,leaving
530777,0.0130682427483209,1230,2017-06-23 13:50:19.400,2017-06-23 13:50:20.650,entering
530791,6.477541760230632e-05,1230,2017-06-23 13:50:20.850,2017-06-23 13:50:22.450,entering
